name,files,modules,variables
tricontour_smooth_user.py,./apps/matplotlib/galleries/examples/images_contours_and_fields/tricontour_smooth_user.py,tricontour_smooth_user,fig
tricontour_smooth_user.py,./apps/matplotlib/galleries/examples/images_contours_and_fields/tricontour_smooth_user.py,tricontour_smooth_user,ax
tricontour_smooth_user.py,./apps/matplotlib/galleries/examples/images_contours_and_fields/tricontour_smooth_user.py,tricontour_smooth_user,levels
date_demo_rrule.py,./apps/matplotlib/galleries/examples/ticks/date_demo_rrule.py,date_demo_rrule,rule
date_demo_rrule.py,./apps/matplotlib/galleries/examples/ticks/date_demo_rrule.py,date_demo_rrule,loc
date_demo_rrule.py,./apps/matplotlib/galleries/examples/ticks/date_demo_rrule.py,date_demo_rrule,formatter
date_demo_rrule.py,./apps/matplotlib/galleries/examples/ticks/date_demo_rrule.py,date_demo_rrule,date1
date_demo_rrule.py,./apps/matplotlib/galleries/examples/ticks/date_demo_rrule.py,date_demo_rrule,date2
date_demo_rrule.py,./apps/matplotlib/galleries/examples/ticks/date_demo_rrule.py,date_demo_rrule,delta
date_demo_rrule.py,./apps/matplotlib/galleries/examples/ticks/date_demo_rrule.py,date_demo_rrule,dates
date_demo_rrule.py,./apps/matplotlib/galleries/examples/ticks/date_demo_rrule.py,date_demo_rrule,s
date_demo_rrule.py,./apps/matplotlib/galleries/examples/ticks/date_demo_rrule.py,date_demo_rrule,fig
date_demo_rrule.py,./apps/matplotlib/galleries/examples/ticks/date_demo_rrule.py,date_demo_rrule,ax
fetch_doc_logs.py,./apps/matplotlib/.circleci/fetch_doc_logs.py,fetch_doc_logs,target_url
fetch_doc_logs.py,./apps/matplotlib/.circleci/fetch_doc_logs.py,fetch_doc_logs,++empty++
fetch_doc_logs.py,./apps/matplotlib/.circleci/fetch_doc_logs.py,fetch_doc_logs,organization
fetch_doc_logs.py,./apps/matplotlib/.circleci/fetch_doc_logs.py,fetch_doc_logs,repository
fetch_doc_logs.py,./apps/matplotlib/.circleci/fetch_doc_logs.py,fetch_doc_logs,build_id
fetch_doc_logs.py,./apps/matplotlib/.circleci/fetch_doc_logs.py,fetch_doc_logs,artifact_url
fetch_doc_logs.py,./apps/matplotlib/.circleci/fetch_doc_logs.py,fetch_doc_logs,artifact_count
fetch_doc_logs.py,./apps/matplotlib/.circleci/fetch_doc_logs.py,fetch_doc_logs,logs
fetch_doc_logs.py,./apps/matplotlib/.circleci/fetch_doc_logs.py,fetch_doc_logs,found
boxplot_color.py,./apps/matplotlib/galleries/examples/statistics/boxplot_color.py,boxplot_color,fruit_weights
boxplot_color.py,./apps/matplotlib/galleries/examples/statistics/boxplot_color.py,boxplot_color,labels
boxplot_color.py,./apps/matplotlib/galleries/examples/statistics/boxplot_color.py,boxplot_color,colors
boxplot_color.py,./apps/matplotlib/galleries/examples/statistics/boxplot_color.py,boxplot_color,fig
boxplot_color.py,./apps/matplotlib/galleries/examples/statistics/boxplot_color.py,boxplot_color,ax
boxplot_color.py,./apps/matplotlib/galleries/examples/statistics/boxplot_color.py,boxplot_color,bplot
colorbar_only.py,./apps/matplotlib/galleries/users_explain/colors/colorbar_only.py,colorbar_only,fig
colorbar_only.py,./apps/matplotlib/galleries/users_explain/colors/colorbar_only.py,colorbar_only,ax
colorbar_only.py,./apps/matplotlib/galleries/users_explain/colors/colorbar_only.py,colorbar_only,norm
colorbar_only.py,./apps/matplotlib/galleries/users_explain/colors/colorbar_only.py,colorbar_only,colorizer
colorbar_only.py,./apps/matplotlib/galleries/users_explain/colors/colorbar_only.py,colorbar_only,fig
colorbar_only.py,./apps/matplotlib/galleries/users_explain/colors/colorbar_only.py,colorbar_only,ax
colorbar_only.py,./apps/matplotlib/galleries/users_explain/colors/colorbar_only.py,colorbar_only,colorizer
colorbar_only.py,./apps/matplotlib/galleries/users_explain/colors/colorbar_only.py,colorbar_only,fig
colorbar_only.py,./apps/matplotlib/galleries/users_explain/colors/colorbar_only.py,colorbar_only,ax
colorbar_only.py,./apps/matplotlib/galleries/users_explain/colors/colorbar_only.py,colorbar_only,cmap
colorbar_only.py,./apps/matplotlib/galleries/users_explain/colors/colorbar_only.py,colorbar_only,bounds
colorbar_only.py,./apps/matplotlib/galleries/users_explain/colors/colorbar_only.py,colorbar_only,norm
colorbar_only.py,./apps/matplotlib/galleries/users_explain/colors/colorbar_only.py,colorbar_only,colorizer
colorbar_only.py,./apps/matplotlib/galleries/users_explain/colors/colorbar_only.py,colorbar_only,fig
colorbar_only.py,./apps/matplotlib/galleries/users_explain/colors/colorbar_only.py,colorbar_only,ax
colorbar_only.py,./apps/matplotlib/galleries/users_explain/colors/colorbar_only.py,colorbar_only,cmap
colorbar_only.py,./apps/matplotlib/galleries/users_explain/colors/colorbar_only.py,colorbar_only,bounds
colorbar_only.py,./apps/matplotlib/galleries/users_explain/colors/colorbar_only.py,colorbar_only,norm
colorbar_only.py,./apps/matplotlib/galleries/users_explain/colors/colorbar_only.py,colorbar_only,colorizer
colorbar_only.py,./apps/matplotlib/galleries/users_explain/colors/colorbar_only.py,colorbar_only,fig
colorbar_only.py,./apps/matplotlib/galleries/users_explain/colors/colorbar_only.py,colorbar_only,ax
colorbar_only.py,./apps/matplotlib/galleries/users_explain/colors/colorbar_only.py,colorbar_only,cmap
colorbar_only.py,./apps/matplotlib/galleries/users_explain/colors/colorbar_only.py,colorbar_only,bounds
colorbar_only.py,./apps/matplotlib/galleries/users_explain/colors/colorbar_only.py,colorbar_only,norm
colorbar_only.py,./apps/matplotlib/galleries/users_explain/colors/colorbar_only.py,colorbar_only,colorizer
dates.py,./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,__all__
dates.py,./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,_log
dates.py,./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,UTC
dates.py,./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,EPOCH_OFFSET
dates.py,./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,MICROSECONDLY
dates.py,./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,HOURS_PER_DAY
dates.py,./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,MIN_PER_HOUR
dates.py,./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,SEC_PER_MIN
dates.py,./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,MONTHS_PER_YEAR
dates.py,./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,DAYS_PER_WEEK
dates.py,./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,DAYS_PER_MONTH
dates.py,./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,DAYS_PER_YEAR
dates.py,./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,MINUTES_PER_DAY
dates.py,./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,SEC_PER_HOUR
dates.py,./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,SEC_PER_DAY
dates.py,./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,SEC_PER_WEEK
dates.py,./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,MUSECONDS_PER_DAY
dates.py,./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,MONDAY
dates.py,./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,TUESDAY
dates.py,./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,WEDNESDAY
dates.py,./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,THURSDAY
dates.py,./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,FRIDAY
dates.py,./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,SATURDAY
dates.py,./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,SUNDAY
dates.py,./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,WEEKDAYS
dates.py,./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,_epoch
dates.py,./apps/matplotlib/lib/matplotlib/dates.py,matplotlib.dates,_from_ordinalf_np_vectorized
